"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
94,50,50,500,0.95,100,0.001,250,0.01,722,2,48,777,2,48
95,50,50,500,0.95,100,0.001,250,0.01,729,0,50,700,6,50
96,50,50,500,0.95,100,0.001,250,0.01,728,0,48,693,8,49
97,50,50,500,0.95,100,0.001,250,0.01,710,0,49,656,4,47
98,50,50,500,0.95,100,0.001,250,0.01,757,0,46,729,12,48
99,50,50,500,0.95,100,0.001,250,0.01,764,0,47,745,10,49
100,50,50,500,0.95,100,0.001,250,0.01,684,1,49,692,11,49
1,50,50,500,0.95,250,0.001,250,0.01,1618,4,46,655,6,47
2,50,50,500,0.95,250,0.001,250,0.01,1883,0,50,676,3,50
3,50,50,500,0.95,250,0.001,250,0.01,1787,0,50,747,5,48
4,50,50,500,0.95,250,0.001,250,0.01,1727,2,50,692,7,50
5,50,50,500,0.95,250,0.001,250,0.01,1951,2,50,782,8,49
6,50,50,500,0.95,250,0.001,250,0.01,1886,0,49,694,4,49
7,50,50,500,0.95,250,0.001,250,0.01,2082,1,50,788,9,49
8,50,50,500,0.95,250,0.001,250,0.01,1702,1,45,660,6,46
9,50,50,500,0.95,250,0.001,250,0.01,1877,1,48,737,7,50
10,50,50,500,0.95,250,0.001,250,0.01,1896,0,48,706,5,49
11,50,50,500,0.95,250,0.001,250,0.01,1724,0,48,702,14,48
12,50,50,500,0.95,250,0.001,250,0.01,1493,2,47,605,5,49
13,50,50,500,0.95,250,0.001,250,0.01,1929,3,47,684,2,48
14,50,50,500,0.95,250,0.001,250,0.01,1822,4,49,711,6,47
15,50,50,500,0.95,250,0.001,250,0.01,1646,2,49,586,3,50
16,50,50,500,0.95,250,0.001,250,0.01,1746,0,50,700,2,50
17,50,50,500,0.95,250,0.001,250,0.01,1584,0,50,619,2,49
18,50,50,500,0.95,250,0.001,250,0.01,1596,2,47,663,8,49
19,50,50,500,0.95,250,0.001,250,0.01,1781,1,49,705,6,48
20,50,50,500,0.95,250,0.001,250,0.01,1901,5,50,747,12,50
21,50,50,500,0.95,250,0.001,250,0.01,1679,0,50,675,8,49
22,50,50,500,0.95,250,0.001,250,0.01,1727,1,49,666,10,48
23,50,50,500,0.95,250,0.001,250,0.01,1874,1,50,659,9,48
24,50,50,500,0.95,250,0.001,250,0.01,1757,4,49,765,5,50
25,50,50,500,0.95,250,0.001,250,0.01,1737,2,49,718,6,49
26,50,50,500,0.95,250,0.001,250,0.01,2016,3,50,845,8,50
27,50,50,500,0.95,250,0.001,250,0.01,1725,2,49,699,12,50
28,50,50,500,0.95,250,0.001,250,0.01,1890,1,50,711,14,49
29,50,50,500,0.95,250,0.001,250,0.01,1678,1,47,643,5,47
30,50,50,500,0.95,250,0.001,250,0.01,1573,2,48,602,7,48
31,50,50,500,0.95,250,0.001,250,0.01,1841,1,50,708,7,49
32,50,50,500,0.95,250,0.001,250,0.01,1640,2,50,756,8,49
33,50,50,500,0.95,250,0.001,250,0.01,1812,1,50,726,5,49
34,50,50,500,0.95,250,0.001,250,0.01,1698,1,49,579,4,49
35,50,50,500,0.95,250,0.001,250,0.01,1686,1,49,679,3,50
36,50,50,500,0.95,250,0.001,250,0.01,1828,2,48,649,8,48
37,50,50,500,0.95,250,0.001,250,0.01,1924,0,49,744,5,48
38,50,50,500,0.95,250,0.001,250,0.01,1673,2,49,586,1,46
39,50,50,500,0.95,250,0.001,250,0.01,1711,1,50,682,3,48
40,50,50,500,0.95,250,0.001,250,0.01,2146,4,50,734,5,50
41,50,50,500,0.95,250,0.001,250,0.01,1939,0,49,750,4,49
42,50,50,500,0.95,250,0.001,250,0.01,1527,0,49,601,7,50
43,50,50,500,0.95,250,0.001,250,0.01,1757,0,49,703,6,47
44,50,50,500,0.95,250,0.001,250,0.01,1823,2,49,698,8,50
45,50,50,500,0.95,250,0.001,250,0.01,1852,0,49,715,5,49
46,50,50,500,0.95,250,0.001,250,0.01,1908,1,50,723,8,49
47,50,50,500,0.95,250,0.001,250,0.01,1941,0,49,689,8,50
48,50,50,500,0.95,250,0.001,250,0.01,1727,0,50,675,8,50
49,50,50,500,0.95,250,0.001,250,0.01,1776,1,50,706,9,48
50,50,50,500,0.95,250,0.001,250,0.01,1662,2,49,647,4,49
51,50,50,500,0.95,250,0.001,250,0.01,1840,2,50,796,7,50
52,50,50,500,0.95,250,0.001,250,0.01,1719,2,49,717,6,49
53,50,50,500,0.95,250,0.001,250,0.01,1925,5,49,733,6,48
54,50,50,500,0.95,250,0.001,250,0.01,1595,2,49,663,5,49
55,50,50,500,0.95,250,0.001,250,0.01,1849,3,50,736,9,48
56,50,50,500,0.95,250,0.001,250,0.01,1696,1,48,621,8,47
57,50,50,500,0.95,250,0.001,250,0.01,1818,2,50,663,5,50
58,50,50,500,0.95,250,0.001,250,0.01,1828,2,50,742,7,49
59,50,50,500,0.95,250,0.001,250,0.01,2017,2,49,822,13,47
60,50,50,500,0.95,250,0.001,250,0.01,1759,1,49,664,5,50
61,50,50,500,0.95,250,0.001,250,0.01,1854,2,49,700,4,49
62,50,50,500,0.95,250,0.001,250,0.01,1947,0,49,721,10,48
63,50,50,500,0.95,250,0.001,250,0.01,1732,1,50,704,6,49
64,50,50,500,0.95,250,0.001,250,0.01,1913,0,50,732,8,49
65,50,50,500,0.95,250,0.001,250,0.01,1741,1,50,707,7,50
66,50,50,500,0.95,250,0.001,250,0.01,1848,2,50,639,9,48
67,50,50,500,0.95,250,0.001,250,0.01,1678,1,49,598,7,47
68,50,50,500,0.95,250,0.001,250,0.01,1791,2,49,656,5,48
69,50,50,500,0.95,250,0.001,250,0.01,1793,4,49,614,6,50
70,50,50,500,0.95,250,0.001,250,0.01,1845,1,49,664,5,49
71,50,50,500,0.95,250,0.001,250,0.01,1776,1,47,675,6,47
72,50,50,500,0.95,250,0.001,250,0.01,1883,1,50,747,7,50
73,50,50,500,0.95,250,0.001,250,0.01,1861,2,50,687,8,50
74,50,50,500,0.95,250,0.001,250,0.01,1702,1,48,748,9,48
75,50,50,500,0.95,250,0.001,250,0.01,1709,0,47,670,7,47
76,50,50,500,0.95,250,0.001,250,0.01,1870,2,49,801,8,49
77,50,50,500,0.95,250,0.001,250,0.01,1815,0,49,638,10,50
78,50,50,500,0.95,250,0.001,250,0.01,1930,1,50,777,5,50
79,50,50,500,0.95,250,0.001,250,0.01,1617,2,50,695,4,47
80,50,50,500,0.95,250,0.001,250,0.01,1919,2,49,744,9,49
81,50,50,500,0.95,250,0.001,250,0.01,1764,1,50,732,8,47
82,50,50,500,0.95,250,0.001,250,0.01,1758,1,47,756,8,48
83,50,50,500,0.95,250,0.001,250,0.01,1829,3,50,734,11,49
84,50,50,500,0.95,250,0.001,250,0.01,1999,3,49,762,8,49
85,50,50,500,0.95,250,0.001,250,0.01,1858,4,49,848,8,49
86,50,50,500,0.95,250,0.001,250,0.01,1864,1,49,775,11,49
87,50,50,500,0.95,250,0.001,250,0.01,1852,2,49,741,6,47
88,50,50,500,0.95,250,0.001,250,0.01,1582,3,48,727,7,47
89,50,50,500,0.95,250,0.001,250,0.01,1698,1,50,732,11,50
90,50,50,500,0.95,250,0.001,250,0.01,1998,0,48,715,7,47
91,50,50,500,0.95,250,0.001,250,0.01,1726,4,50,702,7,49
92,50,50,500,0.95,250,0.001,250,0.01,1774,0,50,692,6,49
93,50,50,500,0.95,250,0.001,250,0.01,1578,2,47,626,4,48
94,50,50,500,0.95,250,0.001,250,0.01,1875,1,50,768,7,50
95,50,50,500,0.95,250,0.001,250,0.01,1491,1,50,547,7,46
96,50,50,500,0.95,250,0.001,250,0.01,1633,3,49,652,5,48
97,50,50,500,0.95,250,0.001,250,0.01,2024,3,50,718,3,50
98,50,50,500,0.95,250,0.001,250,0.01,1783,0,50,583,2,49
99,50,50,500,0.95,250,0.001,250,0.01,1993,0,50,765,9,50
100,50,50,500,0.95,250,0.001,250,0.01,1755,1,49,790,16,49
1,50,50,500,0.95,5,0.01,250,0.01,51,1,20,790,11,47
2,50,50,500,0.95,5,0.01,250,0.01,23,0,9,711,5,49
3,50,50,500,0.95,5,0.01,250,0.01,46,1,20,682,7,48
4,50,50,500,0.95,5,0.01,250,0.01,41,0,15,724,10,49
5,50,50,500,0.95,5,0.01,250,0.01,48,0,18,617,8,50
6,50,50,500,0.95,5,0.01,250,0.01,48,0,15,724,10,50
7,50,50,500,0.95,5,0.01,250,0.01,22,0,8,786,11,48
8,50,50,500,0.95,5,0.01,250,0.01,44,1,19,700,9,49
9,50,50,500,0.95,5,0.01,250,0.01,17,2,7,692,9,50
10,50,50,500,0.95,5,0.01,250,0.01,33,0,13,705,10,49
11,50,50,500,0.95,5,0.01,250,0.01,19,0,7,708,2,49
12,50,50,500,0.95,5,0.01,250,0.01,22,0,10,606,6,47
13,50,50,500,0.95,5,0.01,250,0.01,59,1,14,707,8,47
14,50,50,500,0.95,5,0.01,250,0.01,32,0,11,697,2,50
15,50,50,500,0.95,5,0.01,250,0.01,49,0,15,656,6,49
16,50,50,500,0.95,5,0.01,250,0.01,33,0,16,714,9,48
17,50,50,500,0.95,5,0.01,250,0.01,31,0,12,686,8,47
18,50,50,500,0.95,5,0.01,250,0.01,47,0,18,639,7,46
19,50,50,500,0.95,5,0.01,250,0.01,47,0,15,763,8,49
20,50,50,500,0.95,5,0.01,250,0.01,41,0,16,699,5,49
21,50,50,500,0.95,5,0.01,250,0.01,48,1,15,679,6,48
22,50,50,500,0.95,5,0.01,250,0.01,39,0,11,653,3,48
23,50,50,500,0.95,5,0.01,250,0.01,59,1,12,806,3,48
24,50,50,500,0.95,5,0.01,250,0.01,36,0,13,673,9,50
25,50,50,500,0.95,5,0.01,250,0.01,29,0,12,728,11,49
26,50,50,500,0.95,5,0.01,250,0.01,24,0,11,647,7,49
27,50,50,500,0.95,5,0.01,250,0.01,35,0,15,594,6,50
28,50,50,500,0.95,5,0.01,250,0.01,18,0,9,766,4,50
29,50,50,500,0.95,5,0.01,250,0.01,80,1,17,748,5,49
30,50,50,500,0.95,5,0.01,250,0.01,23,0,11,705,5,47
31,50,50,500,0.95,5,0.01,250,0.01,38,0,18,722,7,50
32,50,50,500,0.95,5,0.01,250,0.01,62,0,16,745,9,47
33,50,50,500,0.95,5,0.01,250,0.01,39,0,17,716,5,49
34,50,50,500,0.95,5,0.01,250,0.01,27,0,13,651,9,50
35,50,50,500,0.95,5,0.01,250,0.01,55,0,15,801,11,48
36,50,50,500,0.95,5,0.01,250,0.01,38,0,9,684,5,49
37,50,50,500,0.95,5,0.01,250,0.01,22,0,12,736,6,49
38,50,50,500,0.95,5,0.01,250,0.01,47,0,12,668,6,49
39,50,50,500,0.95,5,0.01,250,0.01,71,1,14,782,6,50
40,50,50,500,0.95,5,0.01,250,0.01,29,0,14,685,10,49
41,50,50,500,0.95,5,0.01,250,0.01,45,2,13,715,5,50
42,50,50,500,0.95,5,0.01,250,0.01,30,0,13,607,10,47
43,50,50,500,0.95,5,0.01,250,0.01,29,0,17,687,11,50
44,50,50,500,0.95,5,0.01,250,0.01,23,1,11,743,13,50
45,50,50,500,0.95,5,0.01,250,0.01,55,0,18,703,7,49
46,50,50,500,0.95,5,0.01,250,0.01,37,0,12,685,6,49
47,50,50,500,0.95,5,0.01,250,0.01,28,0,11,682,4,50
48,50,50,500,0.95,5,0.01,250,0.01,42,0,17,743,9,50
49,50,50,500,0.95,5,0.01,250,0.01,25,0,11,739,9,50
50,50,50,500,0.95,5,0.01,250,0.01,30,0,19,660,5,49
51,50,50,500,0.95,5,0.01,250,0.01,23,0,11,709,4,48
52,50,50,500,0.95,5,0.01,250,0.01,42,0,18,642,7,48
53,50,50,500,0.95,5,0.01,250,0.01,47,0,17,662,4,49
54,50,50,500,0.95,5,0.01,250,0.01,27,3,10,677,10,48
55,50,50,500,0.95,5,0.01,250,0.01,43,0,14,682,6,48
56,50,50,500,0.95,5,0.01,250,0.01,45,0,17,676,4,50
57,50,50,500,0.95,5,0.01,250,0.01,32,0,12,653,7,50
58,50,50,500,0.95,5,0.01,250,0.01,43,0,17,717,10,49
59,50,50,500,0.95,5,0.01,250,0.01,19,0,10,704,6,47
60,50,50,500,0.95,5,0.01,250,0.01,44,0,14,747,7,49
61,50,50,500,0.95,5,0.01,250,0.01,41,0,15,707,6,49
62,50,50,500,0.95,5,0.01,250,0.01,31,0,17,797,6,50
63,50,50,500,0.95,5,0.01,250,0.01,46,1,15,661,7,49
64,50,50,500,0.95,5,0.01,250,0.01,47,0,21,684,10,47
65,50,50,500,0.95,5,0.01,250,0.01,29,0,16,637,7,49
66,50,50,500,0.95,5,0.01,250,0.01,41,0,14,739,5,50
67,50,50,500,0.95,5,0.01,250,0.01,55,1,19,710,9,49
68,50,50,500,0.95,5,0.01,250,0.01,39,0,16,779,10,50
69,50,50,500,0.95,5,0.01,250,0.01,23,0,11,670,4,50
70,50,50,500,0.95,5,0.01,250,0.01,41,0,16,614,10,49
71,50,50,500,0.95,5,0.01,250,0.01,43,0,11,689,2,49
72,50,50,500,0.95,5,0.01,250,0.01,37,0,14,700,7,50
73,50,50,500,0.95,5,0.01,250,0.01,47,0,19,762,7,50
74,50,50,500,0.95,5,0.01,250,0.01,40,0,11,642,10,46
75,50,50,500,0.95,5,0.01,250,0.01,40,2,14,678,3,48
76,50,50,500,0.95,5,0.01,250,0.01,23,0,15,683,8,48
77,50,50,500,0.95,5,0.01,250,0.01,54,1,16,763,5,49
78,50,50,500,0.95,5,0.01,250,0.01,25,0,12,610,10,47
79,50,50,500,0.95,5,0.01,250,0.01,28,1,14,733,6,50
80,50,50,500,0.95,5,0.01,250,0.01,61,3,20,667,4,50
81,50,50,500,0.95,5,0.01,250,0.01,28,0,12,691,3,47
82,50,50,500,0.95,5,0.01,250,0.01,29,0,11,724,9,50
83,50,50,500,0.95,5,0.01,250,0.01,20,0,8,646,5,49
84,50,50,500,0.95,5,0.01,250,0.01,52,0,19,763,9,48
85,50,50,500,0.95,5,0.01,250,0.01,36,1,13,702,11,50
86,50,50,500,0.95,5,0.01,250,0.01,70,0,16,670,7,49
87,50,50,500,0.95,5,0.01,250,0.01,32,1,11,619,5,50
88,50,50,500,0.95,5,0.01,250,0.01,38,0,16,675,7,49
89,50,50,500,0.95,5,0.01,250,0.01,21,1,12,611,4,47
90,50,50,500,0.95,5,0.01,250,0.01,37,1,16,714,8,49
91,50,50,500,0.95,5,0.01,250,0.01,36,0,13,748,12,48
92,50,50,500,0.95,5,0.01,250,0.01,31,1,15,747,3,50
93,50,50,500,0.95,5,0.01,250,0.01,24,0,10,635,4,48
94,50,50,500,0.95,5,0.01,250,0.01,34,0,13,581,5,46
95,50,50,500,0.95,5,0.01,250,0.01,33,0,13,714,9,50
96,50,50,500,0.95,5,0.01,250,0.01,52,0,15,747,9,50
97,50,50,500,0.95,5,0.01,250,0.01,42,0,17,794,3,49
98,50,50,500,0.95,5,0.01,250,0.01,41,0,10,652,5,48
99,50,50,500,0.95,5,0.01,250,0.01,47,0,15,781,8,50
100,50,50,500,0.95,5,0.01,250,0.01,29,0,16,743,7,48
1,50,50,500,0.95,25,0.01,250,0.01,157,3,37,742,7,50
2,50,50,500,0.95,25,0.01,250,0.01,194,1,40,784,6,50
3,50,50,500,0.95,25,0.01,250,0.01,162,1,40,564,7,46
4,50,50,500,0.95,25,0.01,250,0.01,155,1,37,634,1,50
5,50,50,500,0.95,25,0.01,250,0.01,189,4,36,719,9,48
6,50,50,500,0.95,25,0.01,250,0.01,156,3,38,640,11,48
7,50,50,500,0.95,25,0.01,250,0.01,156,1,37,661,5,45
8,50,50,500,0.95,25,0.01,250,0.01,173,1,36,730,14,48
9,50,50,500,0.95,25,0.01,250,0.01,204,2,34,733,11,50
10,50,50,500,0.95,25,0.01,250,0.01,230,0,42,688,6,48
11,50,50,500,0.95,25,0.01,250,0.01,174,4,38,692,11,50
12,50,50,500,0.95,25,0.01,250,0.01,194,3,38,605,5,49
13,50,50,500,0.95,25,0.01,250,0.01,194,0,33,774,9,50
14,50,50,500,0.95,25,0.01,250,0.01,223,3,38,706,4,49
15,50,50,500,0.95,25,0.01,250,0.01,193,2,39,684,8,47
16,50,50,500,0.95,25,0.01,250,0.01,166,0,41,759,11,49
17,50,50,500,0.95,25,0.01,250,0.01,168,3,34,688,8,49
18,50,50,500,0.95,25,0.01,250,0.01,148,1,33,751,5,50
19,50,50,500,0.95,25,0.01,250,0.01,197,3,36,711,5,49
20,50,50,500,0.95,25,0.01,250,0.01,206,1,36,665,7,49
21,50,50,500,0.95,25,0.01,250,0.01,145,0,38,651,5,49
22,50,50,500,0.95,25,0.01,250,0.01,229,5,42,759,6,49
23,50,50,500,0.95,25,0.01,250,0.01,169,1,31,703,3,49
24,50,50,500,0.95,25,0.01,250,0.01,212,5,40,660,5,49
25,50,50,500,0.95,25,0.01,250,0.01,233,1,43,821,8,50
26,50,50,500,0.95,25,0.01,250,0.01,172,3,37,687,6,48
27,50,50,500,0.95,25,0.01,250,0.01,203,1,40,679,9,49
28,50,50,500,0.95,25,0.01,250,0.01,215,2,38,759,10,47
29,50,50,500,0.95,25,0.01,250,0.01,189,1,38,687,6,50
30,50,50,500,0.95,25,0.01,250,0.01,198,2,33,693,4,49
31,50,50,500,0.95,25,0.01,250,0.01,234,3,44,749,3,50
32,50,50,500,0.95,25,0.01,250,0.01,177,2,31,603,8,49
33,50,50,500,0.95,25,0.01,250,0.01,175,2,42,651,9,47
34,50,50,500,0.95,25,0.01,250,0.01,162,1,38,645,6,47
35,50,50,500,0.95,25,0.01,250,0.01,139,3,38,731,10,49
36,50,50,500,0.95,25,0.01,250,0.01,235,2,43,660,3,49
37,50,50,500,0.95,25,0.01,250,0.01,202,1,37,715,8,49
38,50,50,500,0.95,25,0.01,250,0.01,146,1,40,687,8,49
39,50,50,500,0.95,25,0.01,250,0.01,191,1,44,655,5,50
40,50,50,500,0.95,25,0.01,250,0.01,196,0,37,718,12,50
41,50,50,500,0.95,25,0.01,250,0.01,177,3,42,629,5,49
42,50,50,500,0.95,25,0.01,250,0.01,175,2,39,630,5,48
43,50,50,500,0.95,25,0.01,250,0.01,167,5,37,713,6,48
44,50,50,500,0.95,25,0.01,250,0.01,209,2,42,720,5,49
45,50,50,500,0.95,25,0.01,250,0.01,196,3,43,727,7,50
46,50,50,500,0.95,25,0.01,250,0.01,229,3,37,620,5,47
47,50,50,500,0.95,25,0.01,250,0.01,185,5,37,691,7,50
48,50,50,500,0.95,25,0.01,250,0.01,196,4,41,635,7,50
49,50,50,500,0.95,25,0.01,250,0.01,171,0,43,689,8,50
50,50,50,500,0.95,25,0.01,250,0.01,197,4,41,670,7,49
51,50,50,500,0.95,25,0.01,250,0.01,170,1,37,615,10,48
52,50,50,500,0.95,25,0.01,250,0.01,178,2,37,785,6,50
53,50,50,500,0.95,25,0.01,250,0.01,184,1,34,632,5,46
54,50,50,500,0.95,25,0.01,250,0.01,160,2,34,650,12,49
55,50,50,500,0.95,25,0.01,250,0.01,155,1,35,734,13,47
56,50,50,500,0.95,25,0.01,250,0.01,192,2,39,716,10,50
57,50,50,500,0.95,25,0.01,250,0.01,245,3,40,751,7,48
58,50,50,500,0.95,25,0.01,250,0.01,226,2,38,770,13,49
59,50,50,500,0.95,25,0.01,250,0.01,171,1,38,689,8,49
60,50,50,500,0.95,25,0.01,250,0.01,228,4,41,749,6,50
61,50,50,500,0.95,25,0.01,250,0.01,207,0,41,725,12,47
62,50,50,500,0.95,25,0.01,250,0.01,174,2,35,817,7,47
63,50,50,500,0.95,25,0.01,250,0.01,130,0,40,708,7,49
64,50,50,500,0.95,25,0.01,250,0.01,231,5,40,775,9,49
65,50,50,500,0.95,25,0.01,250,0.01,206,3,41,734,10,49
66,50,50,500,0.95,25,0.01,250,0.01,195,1,33,666,9,49
67,50,50,500,0.95,25,0.01,250,0.01,129,1,34,684,4,49
68,50,50,500,0.95,25,0.01,250,0.01,180,1,43,799,11,50
69,50,50,500,0.95,25,0.01,250,0.01,186,0,41,616,8,48
70,50,50,500,0.95,25,0.01,250,0.01,167,0,33,685,5,50
71,50,50,500,0.95,25,0.01,250,0.01,194,0,36,618,6,48
72,50,50,500,0.95,25,0.01,250,0.01,185,2,40,685,7,49
73,50,50,500,0.95,25,0.01,250,0.01,193,4,37,669,7,50
74,50,50,500,0.95,25,0.01,250,0.01,132,2,32,686,8,48
75,50,50,500,0.95,25,0.01,250,0.01,264,4,46,697,6,49
76,50,50,500,0.95,25,0.01,250,0.01,174,1,38,679,9,49
77,50,50,500,0.95,25,0.01,250,0.01,225,3,41,702,6,49
78,50,50,500,0.95,25,0.01,250,0.01,175,0,33,682,10,47
79,50,50,500,0.95,25,0.01,250,0.01,184,3,40,718,9,47
80,50,50,500,0.95,25,0.01,250,0.01,202,1,38,700,10,48
81,50,50,500,0.95,25,0.01,250,0.01,194,1,36,558,2,48
82,50,50,500,0.95,25,0.01,250,0.01,174,1,38,706,8,48
83,50,50,500,0.95,25,0.01,250,0.01,160,1,40,697,7,49
84,50,50,500,0.95,25,0.01,250,0.01,177,1,43,646,5,49
85,50,50,500,0.95,25,0.01,250,0.01,215,4,39,674,5,48
86,50,50,500,0.95,25,0.01,250,0.01,192,1,42,565,3,49
87,50,50,500,0.95,25,0.01,250,0.01,185,2,36,659,8,48
88,50,50,500,0.95,25,0.01,250,0.01,194,2,35,693,5,48
89,50,50,500,0.95,25,0.01,250,0.01,170,2,33,695,7,49
90,50,50,500,0.95,25,0.01,250,0.01,169,1,34,690,9,48
91,50,50,500,0.95,25,0.01,250,0.01,217,4,42,714,10,48
92,50,50,500,0.95,25,0.01,250,0.01,198,1,38,822,10,50
93,50,50,500,0.95,25,0.01,250,0.01,180,2,35,715,9,46
94,50,50,500,0.95,25,0.01,250,0.01,214,3,37,673,11,48
95,50,50,500,0.95,25,0.01,250,0.01,170,2,35,634,6,46
96,50,50,500,0.95,25,0.01,250,0.01,207,3,37,612,9,48
97,50,50,500,0.95,25,0.01,250,0.01,213,0,39,821,11,48
98,50,50,500,0.95,25,0.01,250,0.01,186,1,33,695,6,49
99,50,50,500,0.95,25,0.01,250,0.01,174,0,40,715,7,47
100,50,50,500,0.95,25,0.01,250,0.01,199,2,42,769,5,50
1,50,50,500,0.95,100,0.01,250,0.01,742,4,47,617,5,49
2,50,50,500,0.95,100,0.01,250,0.01,709,7,49,674,5,50
3,50,50,500,0.95,100,0.01,250,0.01,699,12,45,630,4,47
4,50,50,500,0.95,100,0.01,250,0.01,529,12,45,695,4,47
5,50,50,500,0.95,100,0.01,250,0.01,744,7,45,675,7,48
6,50,50,500,0.95,100,0.01,250,0.01,735,6,48,683,6,48
7,50,50,500,0.95,100,0.01,250,0.01,639,5,48,627,8,48
8,50,50,500,0.95,100,0.01,250,0.01,795,5,49,665,6,50
9,50,50,500,0.95,100,0.01,250,0.01,685,8,46,741,7,48
10,50,50,500,0.95,100,0.01,250,0.01,805,5,48,741,8,49
11,50,50,500,0.95,100,0.01,250,0.01,742,8,47,781,7,49
12,50,50,500,0.95,100,0.01,250,0.01,825,6,50,687,7,49
13,50,50,500,0.95,100,0.01,250,0.01,754,5,48,712,4,49
14,50,50,500,0.95,100,0.01,250,0.01,706,3,50,754,9,50
15,50,50,500,0.95,100,0.01,250,0.01,704,4,49,642,8,49
16,50,50,500,0.95,100,0.01,250,0.01,831,9,47,729,5,49
17,50,50,500,0.95,100,0.01,250,0.01,746,8,48,621,8,47
18,50,50,500,0.95,100,0.01,250,0.01,776,9,50,766,4,50
19,50,50,500,0.95,100,0.01,250,0.01,863,6,48,770,5,50
20,50,50,500,0.95,100,0.01,250,0.01,732,11,47,759,9,49
21,50,50,500,0.95,100,0.01,250,0.01,703,9,47,730,8,50
22,50,50,500,0.95,100,0.01,250,0.01,802,8,48,741,8,48
23,50,50,500,0.95,100,0.01,250,0.01,806,9,47,681,3,46
24,50,50,500,0.95,100,0.01,250,0.01,789,6,49,798,13,49
25,50,50,500,0.95,100,0.01,250,0.01,711,5,47,620,12,49
26,50,50,500,0.95,100,0.01,250,0.01,722,5,48,772,5,49
27,50,50,500,0.95,100,0.01,250,0.01,838,5,48,737,3,49
28,50,50,500,0.95,100,0.01,250,0.01,717,8,46,675,7,49
29,50,50,500,0.95,100,0.01,250,0.01,692,4,45,761,7,49
30,50,50,500,0.95,100,0.01,250,0.01,754,9,48,721,5,50
31,50,50,500,0.95,100,0.01,250,0.01,774,10,48,680,7,49
32,50,50,500,0.95,100,0.01,250,0.01,710,13,48,729,9,48
33,50,50,500,0.95,100,0.01,250,0.01,779,5,45,627,5,49
34,50,50,500,0.95,100,0.01,250,0.01,793,8,48,718,9,48
35,50,50,500,0.95,100,0.01,250,0.01,650,7,48,674,4,48
36,50,50,500,0.95,100,0.01,250,0.01,680,6,47,658,6,48
37,50,50,500,0.95,100,0.01,250,0.01,824,15,48,793,7,49
38,50,50,500,0.95,100,0.01,250,0.01,762,8,48,698,4,50
39,50,50,500,0.95,100,0.01,250,0.01,717,6,46,692,5,48
40,50,50,500,0.95,100,0.01,250,0.01,751,6,48,765,10,49
41,50,50,500,0.95,100,0.01,250,0.01,679,7,49,682,5,48
42,50,50,500,0.95,100,0.01,250,0.01,766,6,49,687,12,50
43,50,50,500,0.95,100,0.01,250,0.01,775,8,49,731,8,50
44,50,50,500,0.95,100,0.01,250,0.01,716,7,48,696,6,49
45,50,50,500,0.95,100,0.01,250,0.01,652,5,49,783,7,48
46,50,50,500,0.95,100,0.01,250,0.01,709,6,48,744,5,47
47,50,50,500,0.95,100,0.01,250,0.01,677,3,49,564,5,48
48,50,50,500,0.95,100,0.01,250,0.01,724,8,48,747,9,49
49,50,50,500,0.95,100,0.01,250,0.01,781,8,49,732,11,49
50,50,50,500,0.95,100,0.01,250,0.01,657,3,50,767,10,49
51,50,50,500,0.95,100,0.01,250,0.01,768,12,49,778,9,49
52,50,50,500,0.95,100,0.01,250,0.01,907,15,50,777,6,50
53,50,50,500,0.95,100,0.01,250,0.01,618,7,45,651,6,49
54,50,50,500,0.95,100,0.01,250,0.01,703,6,50,762,11,50
55,50,50,500,0.95,100,0.01,250,0.01,767,11,46,844,9,49
56,50,50,500,0.95,100,0.01,250,0.01,683,4,50,652,2,50
57,50,50,500,0.95,100,0.01,250,0.01,807,6,48,690,7,49
58,50,50,500,0.95,100,0.01,250,0.01,701,5,44,648,5,46
59,50,50,500,0.95,100,0.01,250,0.01,722,3,49,740,4,48
60,50,50,500,0.95,100,0.01,250,0.01,673,7,49,678,6,49
61,50,50,500,0.95,100,0.01,250,0.01,710,7,48,749,8,47
62,50,50,500,0.95,100,0.01,250,0.01,689,9,47,684,7,49
63,50,50,500,0.95,100,0.01,250,0.01,695,8,48,676,10,50
64,50,50,500,0.95,100,0.01,250,0.01,728,12,49,739,11,49
65,50,50,500,0.95,100,0.01,250,0.01,647,4,47,559,6,49
66,50,50,500,0.95,100,0.01,250,0.01,797,9,48,745,4,50
67,50,50,500,0.95,100,0.01,250,0.01,708,5,48,685,7,49
68,50,50,500,0.95,100,0.01,250,0.01,797,9,48,676,5,48
69,50,50,500,0.95,100,0.01,250,0.01,702,9,48,688,8,49
70,50,50,500,0.95,100,0.01,250,0.01,714,9,48,691,7,49
71,50,50,500,0.95,100,0.01,250,0.01,689,8,48,746,4,50
72,50,50,500,0.95,100,0.01,250,0.01,880,9,50,793,9,49
73,50,50,500,0.95,100,0.01,250,0.01,740,10,47,752,3,49
74,50,50,500,0.95,100,0.01,250,0.01,754,8,47,689,10,48
75,50,50,500,0.95,100,0.01,250,0.01,700,5,48,679,6,48
76,50,50,500,0.95,100,0.01,250,0.01,661,10,48,729,12,49
77,50,50,500,0.95,100,0.01,250,0.01,740,11,49,729,4,47
